precinct_id,county,is_complete,GEOID10,precinct_name,candidate,precinct,precinct_full,align1,alignfinal,congressional_district,precinct_delegates
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,patrickd,642500,642500_Washoe - 642500,0,0,2,12
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,sandersb,642500,642500_Washoe - 642500,0,0,2,12
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,steyert,642500,642500_Washoe - 642500,0,0,2,12
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,warrene,642500,642500_Washoe - 642500,0,0,2,12
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,yanga,642500,642500_Washoe - 642500,0,0,2,12
Washoe - 642500,WASHOE,FALSE,32031-642500,642500,uncommitted,642500,642500_Washoe - 642500,0,0,2,12
Clark - 6424,CLARK,FALSE,32003-6424,6424,bennetm,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,bidenj,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,buttigiegp,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,delaneyj,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,gabbardt,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,klobuchara,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,patrickd,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,sandersb,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,steyert,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,warrene,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,yanga,6424,6424_Clark - 6424,0,0,1,13
Clark - 6424,CLARK,FALSE,32003-6424,6424,uncommitted,6424,6424_Clark - 6424,0,0,1,13
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,bennetm,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,bidenj,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,buttigiegp,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,delaneyj,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,gabbardt,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,klobuchara,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,patrickd,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,sandersb,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,steyert,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,warrene,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,yanga,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642300,WASHOE,FALSE,32031-642300,642300,uncommitted,642300,642300_Washoe - 642300,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,bennetm,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,bidenj,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,buttigiegp,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,delaneyj,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,gabbardt,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,klobuchara,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,patrickd,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,sandersb,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,steyert,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,warrene,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,yanga,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 642200,WASHOE,FALSE,32031-642200,642200,uncommitted,642200,642200_Washoe - 642200,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,bennetm,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,bidenj,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,buttigiegp,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,delaneyj,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,gabbardt,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,klobuchara,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,patrickd,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,sandersb,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,steyert,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,warrene,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,yanga,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641800,WASHOE,FALSE,32031-641800,641800,uncommitted,641800,641800_Washoe - 641800,0,0,2,8
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,bennetm,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,bidenj,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,buttigiegp,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,delaneyj,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,gabbardt,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,klobuchara,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,patrickd,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,sandersb,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,steyert,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,warrene,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,yanga,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641600,WASHOE,FALSE,32031-641600,641600,uncommitted,641600,641600_Washoe - 641600,0,0,2,10
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,bennetm,641500,641500_Washoe - 641500,0,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,bidenj,641500,641500_Washoe - 641500,14,19,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,buttigiegp,641500,641500_Washoe - 641500,12,18,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,delaneyj,641500,641500_Washoe - 641500,0,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,gabbardt,641500,641500_Washoe - 641500,0,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,klobuchara,641500,641500_Washoe - 641500,6,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,patrickd,641500,641500_Washoe - 641500,0,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,sandersb,641500,641500_Washoe - 641500,11,14,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,steyert,641500,641500_Washoe - 641500,4,3,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,warrene,641500,641500_Washoe - 641500,8,2,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,yanga,641500,641500_Washoe - 641500,0,0,2,5
Washoe - 641500,WASHOE,TRUE,32031-641500,641500,uncommitted,641500,641500_Washoe - 641500,1,0,2,5
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,bennetm,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,bidenj,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,buttigiegp,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,delaneyj,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,gabbardt,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,klobuchara,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,patrickd,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,sandersb,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,steyert,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,warrene,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,yanga,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 6414,WASHOE,FALSE,32031-6414,6414,uncommitted,6414,6414_Washoe - 6414,0,0,2,1
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,bennetm,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,bidenj,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,buttigiegp,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,delaneyj,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,gabbardt,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,klobuchara,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,patrickd,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,sandersb,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,steyert,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,warrene,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,yanga,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641300,WASHOE,FALSE,32031-641300,641300,uncommitted,641300,641300_Washoe - 641300,0,0,2,8
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,bennetm,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,bidenj,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,buttigiegp,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,delaneyj,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,gabbardt,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,klobuchara,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,patrickd,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,sandersb,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,steyert,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,warrene,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,yanga,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 641100,WASHOE,FALSE,32031-641100,641100,uncommitted,641100,641100_Washoe - 641100,0,0,2,7
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,bennetm,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,bidenj,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,buttigiegp,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,delaneyj,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,gabbardt,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,klobuchara,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,patrickd,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,sandersb,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,steyert,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,warrene,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,yanga,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640500,WASHOE,FALSE,32031-640500,640500,uncommitted,640500,640500_Washoe - 640500,0,0,2,6
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,bennetm,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,bidenj,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,buttigiegp,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,delaneyj,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,gabbardt,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,klobuchara,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,patrickd,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,sandersb,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,steyert,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,warrene,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,yanga,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640300,WASHOE,FALSE,32031-640300,640300,uncommitted,640300,640300_Washoe - 640300,0,0,2,10
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,bennetm,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,bidenj,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,buttigiegp,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,delaneyj,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,gabbardt,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,klobuchara,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,patrickd,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,sandersb,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,steyert,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,warrene,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,yanga,640000,640000_Washoe - 640000,0,0,2,5
Washoe - 640000,WASHOE,FALSE,32031-640000,640000,uncommitted,640000,640000_Washoe - 640000,0,0,2,5
Clark - 6362,CLARK,FALSE,32003-6362,6362,bennetm,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,bidenj,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,buttigiegp,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,delaneyj,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,gabbardt,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,klobuchara,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,patrickd,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,sandersb,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,steyert,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,warrene,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,yanga,6362,6362_Clark - 6362,0,0,1,12
Clark - 6362,CLARK,FALSE,32003-6362,6362,uncommitted,6362,6362_Clark - 6362,0,0,1,12
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,bennetm,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,bidenj,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,buttigiegp,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,delaneyj,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,gabbardt,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,klobuchara,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,patrickd,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,sandersb,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,steyert,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,warrene,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,yanga,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 632000,WASHOE,FALSE,32031-632000,632000,uncommitted,632000,632000_Washoe - 632000,0,0,2,8
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,bennetm,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,bidenj,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,buttigiegp,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,delaneyj,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,gabbardt,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,klobuchara,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,patrickd,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,sandersb,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,steyert,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,warrene,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,yanga,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631900,WASHOE,FALSE,32031-631900,631900,uncommitted,631900,631900_Washoe - 631900,0,0,2,6
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,bennetm,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,bidenj,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,buttigiegp,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,delaneyj,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,gabbardt,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,klobuchara,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,patrickd,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,sandersb,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,steyert,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,warrene,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,yanga,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 631800,WASHOE,FALSE,32031-631800,631800,uncommitted,631800,631800_Washoe - 631800,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,bennetm,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,bidenj,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,buttigiegp,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,delaneyj,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,gabbardt,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,klobuchara,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,patrickd,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,sandersb,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,steyert,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,warrene,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,yanga,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 6317,WASHOE,FALSE,32031-6317,6317,uncommitted,6317,6317_Washoe - 6317,0,0,2,1
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,bennetm,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,bidenj,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,buttigiegp,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,delaneyj,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,gabbardt,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,klobuchara,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,patrickd,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,sandersb,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,steyert,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,warrene,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,yanga,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631400,WASHOE,FALSE,32031-631400,631400,uncommitted,631400,631400_Washoe - 631400,0,0,2,5
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,bennetm,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,bidenj,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,buttigiegp,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,delaneyj,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,gabbardt,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,klobuchara,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,patrickd,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,sandersb,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,steyert,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,warrene,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,yanga,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631300,WASHOE,FALSE,32031-631300,631300,uncommitted,631300,631300_Washoe - 631300,0,0,2,9
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,bennetm,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,bidenj,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,buttigiegp,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,delaneyj,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,gabbardt,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,klobuchara,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,patrickd,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,sandersb,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,steyert,631100,631100_Washoe - 631100,0,0,2,6
Washoe - 631100,WASHOE,FALSE,32031-631100,631100,warrene,631100,631100_Washoe - 631100,0,0,2,6
